,sampleLabel_0,sampleLabel_1,sampleLabel_2,sampleLabel_3,sampleLabel_4,sampleLabel_5,sampleLabel_6,sampleLabel_7,sampleLabel_8,sampleLabel_9,value
0,482.9190724089541,1.3093102111395487,-22.832706745319644,-78.90047496130217,-4.164226575043903,4.3327891913549905,20.756298001664522,2.435846056223888,0.3851662790869203,-0.7213951382806559,3
1,8.5998613610391,12.708712008404714,13.73832790088307,9.947852703765033,1.9200657763939262,-2.0475631701500174,2.8840696525955636,4.0956923463028945,8.869970178319855,9.090929387092261,3
2,6.711728484285237,6.123391127145603,8.62037037111074,18.94923183279288,-7.577227694750108,1.7753403387468427,2.4450733520661605,0.021734939239648452,1.2890378315309734,2.2844831772156615,3
3,4.282539929286584,3.611066728594725,7.35000702378597,5.575001139468132,3.8540064486548316,4.37041844959317,7.4509541586484165,25.210782869336928,-2.0014851329063235,-8.980953141145894,3
4,-0.9047821470109028,0.9755867153212512,1.6055963501564696,-0.6651426498156613,1.1572404704865948,2.0656350903028353,5.733828163902747,5.091947664022285,6.7094118729312875,5.969258765332073,3
5,3.529277420850269,1.9039545744184416,7.267060556926806,4.170832824420201,0.33572158596782326,-2.5012445530326994,4.720530149020154,4.824658332852495,3.375352682180185,3.306510831930911,3
6,1.5832185815814317,1.7253368252774068,1.319550688018276,4.503635603754803,-0.22756005325985126,1.4921424951614373,1.2592791243865615,0.10520527698734734,-0.5445728611955782,1.6566011244831012,3
7,0.860684865440986,0.05380970074073071,2.0534621268816133,0.8921675108363822,0.20934544999971585,1.4458433970986828,0.7476420920746721,-2.1635199606476836,-2.1059242876783477,-4.4222206314099175,3
8,-2.994283927445753,-2.5862881122864243,11.024772516102217,-14.083646145545696,-1.8753619018786751,-0.9145680530162563,5.39753025610916,0.47091802121416604,1.1049191836565573,1.1725901220341741,3
9,3.954161199657583,0.8939696147996459,-1.3524213259226812,12.950994810025485,4.931570869797386,11.386064116301876,1.523597872826778,-0.40950003838519516,0.3944490535034892,-0.022734720638516236,3
10,2.7264270948121094,1.7395129385456254,2.1521850080233684,1.5420817009142778,2.1198493568142487,4.623591352164092,3.810219430332541,4.002913697958631,3.4812490800436087,2.9025012640588335,3
11,5.811680627147561,3.9511678311950966,3.9399242493063285,3.277813482687011,-0.23303957527477173,-0.2922814855650879,2.79361881747894,2.6690721885995012,-0.0070912189957169055,0.4233249293885304,3
12,1.0435208079129357,-10.979945102646623,14.104872916824089,3.462924712668104,2.313152091738201,0.7723491554926175,0.6563300289940095,6.737116283743562,-0.22407380792228035,0.9599495354583004,3
13,0.0770293487023198,-4.093021825493165,-3.448466029482542,-0.3568286293925313,2.65695041837439,3.8995926356735757,0.6381863083621431,5.9711460589358385,7.109822882826999,4.193308141059591,3
14,2.444345110705011,3.895326652306714,3.8907362851997673,3.307549630053391,1.7847106122641667,3.5371310683537303,3.305147640887903,-8.852378731596822,16.904161755030895,13.08435331710878,3
15,0.9824264773572057,-2.0416998801369712,3.507745244737629,4.426529441392625,6.104377910529492,-11.22625726747225,-9.300074678120453,2.6091224922560308,4.578351681886167,2.8141345831735904,3
16,3.1367232281429653,3.8317824159916154,2.334050688846626,3.5245129570592146,2.2975601601617957,6.162062769261855,5.4990968897943775,5.549626992825282,-8.213936299390712,-15.62949466086703,3
17,-4.151576697851835,-2.1032812926191458,-0.43342543621244467,3.635429225279605,7.223411384775778,1.4722833210759179,-0.7104375255050327,1.4470268995823343,4.298021467495128,-0.8688728379424602,3
18,-0.3623308198538262,0.6845090656071362,-0.19179545690653274,0.9440918068939916,1.7219645055285173,-1.5570468868586387,2.8905870179361406,1.8217510035377602,2.9391940140886286,-2.213260033049907,3
19,-0.8307075289627088,1.2788873591022565,-1.5832217355277112,1.8705421062586227,2.3258447035532503,-16.971919441955652,14.698246547240135,0.44049631158150376,3.2200498459487683,-0.3918733614045981,3
20,3.201613861159694,-0.021042876364348418,3.490659506804681,1.9840980095531608,7.673367832788228,1.3588497910157264,2.504506342958279,1.9568155342795757,2.9940501280257124,1.5186845953317814,3
21,3.3407300255878467,4.953844198911221,3.9682584882441176,3.792849877914064,1.439089806262646,0.5739944065245713,1.3439467720734601,5.705272030401242,3.1197067615926963,1.8460395735456285,3
22,-0.9958884064564979,0.9662066695133101,1.4347518866839006,1.2996793606171109,2.2963216588312116,1.9366021373037299,4.577770129696491,-5.433153358074684,-7.644452614794687,3.9906045936443437,3
23,2.05045737885662,-2.1697660081996184,-1.7700502725517293,11.903492664654587,-1.7143698074706024,0.8001527676226917,3.252731740940597,0.4262283410690045,-1.114010115297257,3.218945790638346,3
24,4.311944003516891,1.3653926481572618,0.6769579619016489,6.258924983554039,4.123494771286419,-1.5967214699476575,0.21848765778555207,2.2237954759359027,6.994668300700231,8.416404327793476,3
25,1.9468455660443724,-7.72053501602236,20.9628164860309,1.824964178680548,0.2910071197307389,0.23452343293545108,1.0267124129423073,1.78072606154247,13.533576149799163,2.5469976563054666,3
26,2.8099220568637744,-6.668929287215752,21.08009977649695,-1.237293470010948,2.2135519040146607,2.3435861422273314,10.143442303321807,2.9363391818522477,1.9822444306384306,-1.9068830128049166,3
