,index,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle,Label
419,Victory_419,104.43272959823403,-1.4077465968226412,86.04265144961958,1.4185677675408352,57.86646995170174,1.0449135583091422,34.27208723901741,0.661286892950175,7.877318972531905,0.6955122698501948,13.480312342882772,0.46522738651755274,44.64147934381807,-0.9751015672716806,69.75060854422884,-1.093409124414558,93.08344828524136,-1.1497151589457757,11.159226885013224,-0.4693727372886568,43.94969810725464,1.1993440282234182,71.33024979030561,1.3739244642000985,93.71768528483508,1.4429120092831413,31.745337293991653,-0.49383977387776834,22.137121633017514,0.6250006380294904,4.536073601565646,1.1024539166065963,24.251750293334474,1.0509195745877873,51.60292315367934,-0.6215367626800614,29.380180587223574,-0.31303729464296953,20.262674150240404,-0.9997412530537333,29.063227656508808,-1.5380211823908205,Victory
420,Victory_420,106.2496205141949,-1.392826894363433,86.30003560326446,1.4407607417875625,57.417692249166144,1.077472831188812,34.70804699312679,0.6706698269393553,10.50990246798806,0.24717646178596822,9.905792070969794,0.5973356658827171,44.37535730110698,-1.0471247542899422,71.15128719098652,-1.1325923276300227,94.62296586418249,-1.1783279034446859,13.600803631051745,-0.34278842464549986,43.78389519512912,1.176758156003293,72.18119364871497,1.3499806936996794,94.75673592029,1.4031691349577948,34.081568156143554,-0.4417760971758052,20.638174346652168,0.5297353005780352,7.695450256386958,0.6360755027037481,28.11931978417537,0.7698305588485261,53.42178040195956,-0.6092654717807858,28.70840182944543,-0.45326222571630065,19.78048466787769,-1.2193515327913453,30.21243755839561,1.3644365557515965,Victory
421,Victory_421,105.32516329289848,-1.4036408139593173,86.62073612846775,1.4379178427897432,57.416270498124746,1.0518559526956608,33.32465873521578,0.6014778084843125,9.514876763184805,0.09020678347098915,11.140211326093526,0.5536152152460289,44.27252747858886,-1.038308776017535,71.0148175269783,-1.1272419940097165,94.46898974095014,-1.1743766703417367,13.8257704102752,-0.4374594525884848,44.33701585646796,1.1888938596442042,72.41684573692274,1.3829439386680715,94.97222412900034,1.4385429953442261,33.94757195622913,-0.45298301959963466,21.617002210771485,0.5415528583043969,7.319870139982879,0.7255618440735732,28.523332534369338,0.7700510803500391,54.17132894639555,-0.6060450249353146,30.378713158261434,-0.43700594767421236,22.928657963541372,-1.142450031648014,31.891326239941826,1.5244916319123754,Victory
422,Victory_422,107.2850273687138,-1.375141712261351,87.71588851231954,1.4663740368171512,57.983420884815594,1.0836409255758592,30.87040426379983,0.6728136981630184,5.289788219809069,0.2362452607184382,13.726267913712096,0.8418491789007547,41.215241660394476,-1.0036240432835462,67.82772963198369,-1.1102884249026543,90.30968387868253,-1.1590501162522635,14.438076391494175,-0.6072134146633872,43.38510774097657,1.2212751358048333,71.7484425076083,1.4047747636226933,95.27319591265127,1.4671489814173617,33.52086702454305,-0.4719066334071327,19.999546480118767,0.568190136864005,8.084727069690306,0.8813370362507357,27.293483477980818,0.8916957391675762,52.709725788925944,-0.5880026035475675,27.457862997014388,-0.3431405993095816,14.90864090707618,-1.0928639752066938,19.586947849961145,1.1975133003474498,Victory
423,Victory_423,104.48882156575195,-1.3837686471359838,85.4537442341067,1.4349674457962902,57.29837963145228,1.0487639201819259,30.067535471707767,0.6697941609071795,4.6197839373847405,0.1448124982389427,12.912139869482164,0.7358304435248839,42.77359581407919,-1.014911189350964,68.99212876987885,-1.1278311649506285,91.528343379105,-1.1716429663856904,13.230899037571241,-0.5280744484263613,45.05720727517008,1.2213029757068299,72.40796801595486,1.3982956356691092,93.91414277494057,1.4595231697562299,33.77882576844234,-0.44914673392755966,18.894683651619676,0.516645337965505,10.097596310368422,0.8621700546672266,32.02245527318849,0.8316808772903888,53.717156289388534,-0.5629217841948762,29.8066710942929,-0.40216471102323265,18.6766858437012,-1.1025877460000855,24.92387502948251,1.4270078937381694,Victory
424,Victory_424,108.64476428828142,-1.3232663776121705,83.36734000005521,1.5422326689561365,53.584548657941326,1.2206586852340855,31.741051196609078,0.8735609370793379,17.91299202943807,0.24433391789060618,10.604089400704815,1.3443340657360412,38.45676666718528,-1.1875307016838685,65.26808486920949,-1.2370481939526332,87.43170966460215,-1.2762616558659268,17.34438423234139,-0.5682032109811737,39.84516517983855,1.326977083438369,69.76060457101401,1.5188949283367237,93.66871230244973,1.564187373705428,35.14079229964389,-0.45152699045871547,16.994930549993235,0.5351336292703172,11.670844732925083,0.47459607662890213,34.10514620599691,0.6387538671585198,52.01345107729846,-0.5760681778067428,26.699724407692145,-0.3973977813772166,10.94875716447815,-1.233916252895452,19.608526998878805,0.8197489071954727,Victory
425,Victory_425,108.55826987928499,-1.3532692588146131,80.13050579637991,1.5137155443886323,53.47534240094175,1.1143170537911828,38.085028393780945,0.6817707034005769,24.299575876033337,0.37941467448929916,6.027149459922566,1.475844620452143,38.74142433085899,-1.0708610236641936,66.0316868894729,-1.1400506832688075,88.60609920500129,-1.1822062934286541,20.333946684180685,-0.2995319890699229,40.48330469692011,1.152930291718429,69.51390992793736,1.3617124640983629,93.28472981322577,1.404640600375284,38.09440475278999,-0.37632812844632324,22.246302146282066,0.7399748839758707,8.629564748879387,-0.11614162687999045,27.41554750315883,0.5359512547615652,53.708586323770994,-0.5267342233050005,21.85107291999875,-0.4753429821664948,17.00960113031005,1.5371955323789044,31.11564997664981,1.1194684230233614,Victory
426,Victory_426,108.29062475778241,-1.3346698215188588,83.47826852057212,1.5028621473247563,57.90634787928309,1.1686040264479514,38.15260561472498,0.7968716228447703,23.547366265675812,0.4998309049863861,10.91972356846964,1.2283590686184085,36.7151503820112,-1.0996082574622743,67.22919137053191,-1.1629283588209862,91.39215544617333,-1.157968199202347,17.07831766423034,-0.5748556425673588,40.60028595902557,1.1297052272422836,70.79684134030397,1.395695528553209,94.92579749192765,1.5040279494606164,33.07714476294671,-0.4803878351758207,22.736636702161483,0.7038557494801123,8.1767603872707,-0.963410044645763,18.751568339548143,0.3418281774101654,47.60404525580312,-0.5599777472984286,24.134590488547463,-0.4865915079518675,16.85236682409019,-1.3107399852299064,27.117950142933893,1.3224105218266058,Victory
427,Victory_427,105.98258531486519,-1.3635315068442015,82.94561505401805,1.4960939143196974,57.99978497106127,1.140567571802201,39.53207027843175,0.776880481828028,25.092662739454532,0.4857153333904386,8.0192512133413,1.2941279877130003,38.82284317161016,-1.1406159098299917,67.5681230105257,-1.1727524808457968,90.41504199298977,-1.1710220615335343,18.05214166225448,-0.5037677455078488,43.55646373249115,1.124261961411225,72.61099096603967,1.379445709391033,94.69637600308636,1.4776324612171134,34.14289034998716,-0.44555850304611355,20.650696045546074,0.6988717040883047,7.00841735573729,-0.4879589276350201,20.25607044869948,0.557353365327943,49.08422120167596,-0.5514007560181986,22.521393205737457,-0.49580303081011523,17.93570022061108,-1.4135043187975338,28.39724684045822,1.3510360754247548,Victory
428,Victory_428,106.67955916983912,-1.305679617562528,79.95924415365359,1.5576940390803797,53.285437677481134,1.1647311075820754,40.364467659478755,0.7311490212516266,39.246531686674,0.33633125549735926,5.043124683761432,-1.3808080388761792,39.621480007750016,-1.2083683370596054,67.47807236008676,-1.206409130137099,89.95027600955436,-1.2065111204420624,22.745062507733987,-0.264783082157592,48.78431404716227,1.0809538374722203,75.2212910709826,1.3298096584304553,98.04544506019722,1.4280063539583663,40.791628014824,-0.37530373599816325,19.84474890133196,0.7174755986439273,13.047705943401976,-0.003649618832445098,34.03856023345347,0.42234362446134716,56.53826990383436,-0.5583314821207909,22.736686568182574,-0.6606757919384859,22.322415851182125,1.38846238942584,37.10095316327578,1.093372321888169,Victory
