,index,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle,Label
123,Flat_123,91.00980485914066,0.3459100368702823,44.78279654301582,0.4346357703986387,6.076795013962814,1.301107865053988,28.381311918464117,0.005033514536390149,54.623593450552576,0.09429049476873096,20.334671529512157,-1.3536513827890855,46.395030619810505,0.02463567194340837,73.18355142753383,0.22240948880666472,96.2661183017152,0.3514757556729949,27.47074304339088,1.0520802275723962,23.396658481884014,-0.03664346805746607,48.51091001025108,0.3611833494126721,72.41102132320948,0.4754117721505647,44.87627233398628,0.5344141129570993,15.878221368660872,0.18092646075412214,13.632028445777427,-1.3020933021597274,28.40730639623093,1.2713114453186818,69.51549200083325,0.2896852590303931,62.2523574579332,0.1427624806105214,57.619224714407075,-0.0024793337627285043,52.257365026821645,-0.15645975750786678,Flat
124,Flat_124,95.0715209950298,0.35501878261096265,48.481943713233626,0.4263023427562826,11.776643936352503,1.022055243303969,23.643660370952723,-0.2586563641052965,47.031638890106095,-0.08616821331016261,21.048103851343974,1.564009100701184,41.87025094064039,-0.02502321724462996,69.70703188907542,0.23089508730400418,92.89791534656177,0.3626103442254745,28.724036881757772,0.9312739768470508,23.85719038109512,-0.001996005333307367,52.77421637345454,0.3877113462697776,78.14591851465349,0.4925381506907568,46.677962675619064,0.4919376405157237,10.59082305016088,0.2918874576726012,17.909130672683332,0.9879559192802198,45.144464508253506,0.8182221908244118,72.18477487224028,0.23841875722457298,64.52886994740683,0.10943482751985192,57.17620058933789,-0.034153381024923365,50.57548634065822,-0.23858459635040374,Flat
125,Flat_125,99.85841450696984,0.3581009153894139,53.97828571563,0.3596999420732942,13.10354714746373,0.757128061986481,23.5410097133066,-0.30191950123187455,49.93937367532657,-0.24266599379942141,24.257312991345323,1.425012562167729,40.5255721176747,-0.04937161020074361,70.80246226037283,0.2570498549204244,94.59431219807435,0.3904153731543205,33.31935080883172,0.9447319869294295,22.47619047619048,0.0,54.14696135552097,0.41840291695120313,80.8578299370662,0.560721791711899,50.69834312346757,0.538486512987363,6.820005253321198,0.6267429012110474,24.38067336149867,0.7715868869415694,54.07788118593489,0.7791715938048146,74.54297638810907,0.2855827875103086,62.178606757646115,0.14525456392005276,55.604796771827885,-0.05397838860745988,52.69352626035352,-0.34861658727877237,Flat
126,Flat_126,96.41830633193243,0.39866618578329716,50.20163425260825,0.508204087137016,12.75275080369816,1.3448371091062574,31.04473401728678,-0.2416304613528273,59.25541394364447,-0.19408587926326978,22.457669932018987,-1.5198849453385759,45.14647363452272,0.012657551834052226,73.28070158295293,0.24214179130449642,97.47924949255948,0.36254423726450763,29.680268990474755,0.9667737320297577,24.149618664332035,0.023664220779073344,53.66886377384482,0.4136297673153143,81.53651992593662,0.5350108991642554,46.60844278428006,0.5020375175343176,14.27499597912661,0.2425514834271903,15.718181335313458,1.4340406150639906,39.04288589199717,1.087511307894135,71.02859441443138,0.24790548403780505,64.08747211142479,0.08480727995820227,62.10754333231598,-0.08982690113767879,61.14552731152197,-0.27444858690083823,Flat
127,Flat_127,100.4281537167587,0.43565322715098553,54.90038391664498,0.6084521105663615,18.63189180653026,1.406487985316919,32.64680779122082,-0.32359557075329265,62.005796671453865,-0.18459312634323036,24.399546481046027,-1.531753676839729,42.95684170691681,0.014411419070813253,71.68917539266808,0.277204768931675,97.12046894207393,0.3866066383254607,32.2542689962232,1.013918449500534,23.960379238289008,0.025839178259050792,57.06933762584033,0.4266965491311859,85.19532047234455,0.5650573367131756,50.4881387475812,0.5498013020021828,12.126506264996983,0.11412641801074287,20.23445345384856,1.3235345626121355,43.46870534845962,1.0939206799926342,74.8748464464902,0.2756788910033887,65.13542494500545,0.0519298436442916,62.94975140390991,-0.1695013423775226,61.006672249491814,-0.3622422441188664,Flat
128,Flat_128,97.87075562830927,0.4135805530597973,51.81026785180019,0.5331686815668001,15.555401683722263,1.4016215010291733,33.03849194671845,-0.3181042624433832,61.08634831215058,-0.23684876094691984,26.877483010328937,-1.369231228911752,46.41088796329965,0.035918836556112096,74.8933784829445,0.30747442801748204,99.10849777423613,0.4228101106836414,31.932503930262563,1.1645338736571993,24.383230920314475,-0.013671023245808272,53.886291636220975,0.49645512948542236,79.30483110017744,0.6448221119878904,46.919069608960896,0.6753749570379501,14.804087196866458,0.15827411622594714,20.72998857461951,-1.492614993188511,40.760847783358756,1.33856846027652,70.70575545792067,0.3816319394184339,60.85321173680814,0.08775518407002116,61.10193705618618,-0.12580496936434168,62.47299643403308,-0.30343052128553255,Flat
129,Flat_129,103.98875964025764,0.4429623172654186,59.94080602358772,0.5547256505082929,20.76960320356553,1.2294688683987365,30.261483268579408,-0.46505506760697984,57.20760220955683,-0.27566989145654236,25.57147290942328,-1.568934131554532,41.07247065620703,0.034788742989581296,68.84589580806188,0.2860904752471008,92.1318684231375,0.3947116031604891,33.599819133516,1.0760870563176705,22.05178403527301,0.01943599718682324,52.12617693630969,0.48775409482491183,78.89532087094138,0.6449496833474283,49.51666615148247,0.6654291056394785,10.075677365637379,0.15660187698201358,24.465626773578414,1.2785938203001488,50.067528095708035,1.1369271466582522,72.03236863743463,0.37780567167263535,56.066246853888664,0.06374331253268678,51.99446159237713,-0.2811930966469248,53.45755092189405,-0.6055446636049702,Flat
130,Flat_130,110.99587334773649,0.4692116344680065,67.78283316338533,0.5985244288060966,27.102769059691088,1.1929000579477471,28.403354852788507,-0.5642861209312365,53.90148063376805,-0.26640701583184845,30.45430761990347,1.4390714113795906,36.066579903576155,-0.06077163639094009,62.58737203559513,0.2885417757705248,87.64885621310098,0.42087216099051367,37.897582473947004,1.014860830403621,17.1405421717355,-0.12814546571095478,45.559360495930854,0.4991798881815108,71.28573019053803,0.6441691113659346,50.5836233167001,0.5911357525641431,8.08809208405114,0.14772546487530003,25.77352083859,1.0864904999848979,52.53831341428113,0.9860616854700035,71.22525030618804,0.30208719774289156,46.2507461482988,-0.10417635682286483,41.8942898170428,-0.6637348182171687,49.486295315332306,-1.1325414507116365,Flat
131,Flat_131,102.39434020994265,0.4721748565544362,58.498929191509895,0.6322674556686596,22.795800623735435,1.4303763759909112,34.98817422502788,-0.42955607227416504,60.42099093133706,-0.2950802405358449,27.630744649513524,-1.5052599177830817,42.81166899651978,0.010010789043715067,68.07825295993645,0.25889021895887554,90.79794917120178,0.3652158575568411,33.71351223218189,1.069871430345627,26.847558235712125,0.05323562048167876,59.05349433135827,0.4640082292520329,88.27894616272278,0.5806717953142819,51.521895044090144,0.6113317036957537,9.323853300155038,0.1693468055642181,25.359903717350516,1.2989448631742349,51.7929113772748,1.1573329769264264,76.58565669752649,0.3404307804797862,64.24196041885749,0.04003793935999238,63.624126543773095,-0.2774772062245841,69.50218189367772,-0.5516998678465294,Flat
132,Flat_132,112.10989304211218,0.4227958248818925,71.40434509794353,0.5122804764044594,29.353502651537724,0.900362426598134,21.758622238628895,-0.7606354242298085,44.72199335162067,-0.3658742397176679,30.754163849864433,1.2314178238243576,30.1789823396464,-0.16644569354854338,51.94007099587648,0.21339850939191676,71.88654767730505,0.3403949472796417,37.947451433459726,0.9117342251302355,22.849601930668783,0.08764102844704823,56.14487657420648,0.4814757654316163,83.85821096640007,0.6094233972062766,50.67599717166307,0.5853964066856661,1.5915023778160406,-0.6794138054078473,33.90546414468047,0.8739001686751263,62.32984092948404,0.8789926015014567,69.79602611016601,0.3206718061635238,41.25021816749838,-0.024244671143417214,33.607107012109154,-0.6749622301154927,43.74013656226122,-1.2149563311104719,Flat
